,Tract,County,Urban,Total_Population,Housing_Units,High_Share_Group,Total_Group_Quarters,Percent_Group_Quarters,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,LILATracts_Vehicle,HUNVFlag,Low_Income_Flag,Total_Poverty_Rate,MedianFamilyIncome,LA1and10,LAhalfand10,LA1and20,LATracts_half,LATracts1,LATracts10,LATracts20,LATractsVehicle_20,LAPOP1_10,LAPOP05_10,LAPOP1_20,LALOWI1_10,LALOWI05_10,LALOWI1_20,lapophalf,lapophalfshare,lalowihalf,lalowihalfshare,lakidshalf,lakidshalfshare,laseniorshalf,laseniorshalfshare,lawhitehalf,lawhitehalfshare,lablackhalf,lablackhalfshare,laasianhalf,laasianhalfshare,lanhopihalf,lanhopihalfshare,laaianhalf,laaianhalfshare,laomultirhalf,laomultirhalfshare,lahisphalf,lahisphalfshare,lahunvhalf,lahunvhalfshare,lasnaphalf,lasnaphalfshare,lapop1,lapop1share,lalowi1,lalowi1share,lakids1,lakids1share,laseniors1,laseniors1share,lawhite1,lawhite1share,lablack1,lablack1share,laasian1,laasian1share,lanhopi1,lanhopi1share,laaian1,laaian1share,laomultir1,laomultir1share,lahisp1,lahisp1share,lahunv1,lahunv1share,lasnap1,lasnap1share,lapop10,lapop10share,lalowi10,lalowi10share,lakids10,lakids10share,laseniors10,laseniors10share,lawhite10,lawhite10share,lablack10,lablack10share,laasian10,laasian10share,lanhopi10,lanhopi10share,laaian10,laaian10share,laomultir10,laomultir10share,lahisp10,lahisp10share,lahunv10,lahunv10share,lasnap10,lasnap10share,lapop20,lapop20share,lalowi20,lalowi20share,lakids20,lakids20share,laseniors20,laseniors20share,lawhite20,lawhite20share,lablack20,lablack20share,laasian20,laasian20share,lanhopi20,lanhopi20share,laaian20,laaian20share,laomultir20,laomultir20share,lahisp20,lahisp20share,lahunv20,lahunv20share,lasnap20,lasnap20share,Total_Low_Income,Total_Kids,Total_Seniors,Total_White,Total_Black,Total_Asian,Total_NHOPI,Total_AIAN,Total_OMulti,Total_Hispanic,Total_No_Vehicle,Total_SNAP,Population_Size
3768,36083040900,Rensselaer County,1,2901,1271,0,10.0,0.34,1,1,1,1,1,1,27.1,51090.0,1,1,1,1,1,0,0,1,1354.0,2901.0,1354.0,601.0,1448.0,601.0,2901.0,100.0,1448.0,49.9,697.0,24.03,284.0,9.79,2042.0,70.39,580.0,19.99,20.0,0.69,2.0,0.07,14.0,0.48,243.0,8.38,315.0,10.86,385.0,30.29,337.0,26.54,1354.0,46.68,601.0,20.73,330.0,11.36,156.0,5.38,992.0,34.18,252.0,8.7,9.0,0.33,1.0,0.03,5.0,0.16,95.0,3.29,146.0,5.03,166.0,13.07,151.0,11.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1531.0,697.0,284.0,2042.0,580.0,20.0,2.0,14.0,243.0,315.0,397.0,327.0,Medium Population
3769,36083041000,Rensselaer County,1,3827,1574,0,298.0,7.79,1,1,1,1,1,1,25.1,62727.0,1,1,1,1,1,0,0,1,1207.0,3033.0,1207.0,452.0,1169.0,452.0,3033.0,79.24,1169.0,30.55,758.0,19.81,252.0,6.59,1947.0,50.89,720.0,18.81,41.0,1.06,1.0,0.03,18.0,0.47,306.0,7.99,339.0,8.87,115.0,7.33,241.0,15.33,1207.0,31.54,452.0,11.8,302.0,7.89,85.0,2.21,750.0,19.6,320.0,8.37,6.0,0.15,0.0,0.0,9.0,0.23,122.0,3.2,104.0,2.72,57.0,3.6,83.0,5.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1571.0,883.0,380.0,2572.0,827.0,57.0,1.0,19.0,351.0,399.0,139.0,335.0,Large Population
3770,36083041100,Rensselaer County,1,5423,2307,0,42.0,0.77,1,1,1,1,1,1,21.8,41563.0,1,1,1,1,1,0,0,1,1431.0,4571.0,1431.0,619.0,1895.0,619.0,4571.0,84.28,1895.0,34.94,1199.0,22.11,512.0,9.44,3365.0,62.05,803.0,14.8,87.0,1.61,0.0,0.01,18.0,0.33,298.0,5.49,430.0,7.92,354.0,15.36,363.0,15.74,1431.0,26.39,619.0,11.41,381.0,7.02,186.0,3.44,1136.0,20.95,203.0,3.75,25.0,0.45,0.0,0.0,5.0,0.08,63.0,1.15,85.0,1.57,118.0,5.11,107.0,4.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1990.0,1331.0,602.0,4117.0,857.0,114.0,2.0,20.0,313.0,451.0,401.0,444.0,Large Population
3771,36083041200,Rensselaer County,1,3165,1328,0,163.0,5.15,0,0,0,0,0,0,12.9,100000.0,1,1,1,1,1,0,0,0,2409.0,3059.0,2409.0,478.0,575.0,478.0,3059.0,96.64,575.0,18.18,641.0,20.27,382.0,12.07,2764.0,87.32,130.0,4.12,36.0,1.12,3.0,0.09,14.0,0.44,112.0,3.54,128.0,4.03,42.0,3.19,84.0,6.35,2409.0,76.1,478.0,15.1,499.0,15.77,275.0,8.68,2174.0,68.69,99.0,3.12,31.0,0.99,0.0,0.0,12.0,0.38,92.0,2.91,101.0,3.19,42.0,3.19,65.0,4.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,557.0,663.0,396.0,2857.0,134.0,36.0,3.0,14.0,121.0,136.0,44.0,80.0,Large Population
3772,36083041300,Rensselaer County,1,5633,1392,0,2389.0,42.41,1,1,1,1,1,1,21.7,82583.0,1,1,1,1,1,0,0,1,901.0,4789.0,901.0,271.0,2153.0,271.0,4789.0,85.03,2153.0,38.21,389.0,6.9,497.0,8.83,3962.0,70.33,187.0,3.32,413.0,7.33,2.0,0.04,11.0,0.19,215.0,3.82,197.0,3.5,175.0,12.59,70.0,5.05,901.0,15.99,271.0,4.8,121.0,2.15,92.0,1.64,793.0,14.07,35.0,0.61,25.0,0.45,1.0,0.03,0.0,0.0,47.0,0.83,34.0,0.61,19.0,1.34,23.0,1.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1073.0,495.0,578.0,4587.0,268.0,489.0,2.0,11.0,276.0,223.0,182.0,73.0,Large Population
3773,36083041400,Rensselaer County,1,3547,1851,0,18.0,0.51,0,0,0,0,1,0,15.4,76071.0,0,1,0,1,0,0,0,1,249.0,2645.0,249.0,38.0,874.0,38.0,2645.0,74.56,874.0,24.65,371.0,10.45,641.0,18.06,2135.0,60.18,203.0,5.71,234.0,6.6,0.0,0.0,4.0,0.11,69.0,1.95,83.0,2.34,202.0,10.91,142.0,7.67,249.0,7.03,38.0,1.06,45.0,1.26,48.0,1.36,242.0,6.81,5.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.06,2.0,0.05,12.0,0.67,11.0,0.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1312.0,466.0,891.0,2828.0,280.0,334.0,0.0,5.0,100.0,118.0,292.0,204.0,Large Population
3774,36083051500,Rensselaer County,1,2628,1286,0,0.0,0.0,0,1,0,0,0,1,36.5,29559.0,0,1,0,1,0,0,0,0,30.0,579.0,30.0,14.0,291.0,14.0,579.0,22.04,291.0,11.08,102.0,3.87,73.0,2.77,489.0,18.61,38.0,1.46,22.0,0.85,0.0,0.0,3.0,0.13,26.0,0.98,27.0,1.03,61.0,4.74,79.0,6.16,30.0,1.15,14.0,0.55,3.0,0.12,5.0,0.2,27.0,1.01,0.0,0.0,1.0,0.03,0.0,0.0,0.0,0.0,3.0,0.1,1.0,0.03,1.0,0.06,5.0,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1414.0,560.0,299.0,2066.0,265.0,130.0,0.0,10.0,157.0,150.0,262.0,338.0,Medium Population
3775,36083051600,Rensselaer County,1,6764,3090,0,9.0,0.13,0,0,0,0,1,0,6.1,78750.0,0,1,0,1,0,0,0,1,430.0,5913.0,430.0,41.0,1393.0,41.0,5913.0,87.42,1393.0,20.59,1170.0,17.29,726.0,10.74,4705.0,69.56,455.0,6.72,426.0,6.3,0.0,0.0,15.0,0.22,312.0,4.62,262.0,3.87,310.0,10.04,238.0,7.71,430.0,6.35,41.0,0.6,53.0,0.79,48.0,0.71,349.0,5.16,29.0,0.42,39.0,0.57,0.0,0.0,0.0,0.0,13.0,0.19,14.0,0.21,7.0,0.22,21.0,0.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1593.0,1340.0,887.0,5471.0,485.0,446.0,0.0,21.0,341.0,298.0,310.0,260.0,Large Population
3776,36083051701,Rensselaer County,0,3423,1343,0,0.0,0.0,0,0,0,0,0,0,18.6,74524.0,0,0,0,0,0,0,0,0,,,,,,,3374.0,98.58,1326.0,38.75,746.0,21.79,555.0,16.2,3274.0,95.66,24.0,0.7,18.0,0.52,2.0,0.06,8.0,0.23,48.0,1.41,41.0,1.21,62.0,4.6,122.0,9.11,3203.0,93.56,1265.0,36.94,715.0,20.89,526.0,15.35,3108.0,90.79,24.0,0.7,17.0,0.51,2.0,0.06,8.0,0.22,44.0,1.28,40.0,1.16,58.0,4.34,115.0,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1350.0,754.0,564.0,3321.0,24.0,18.0,2.0,8.0,50.0,43.0,61.0,121.0,Large Population
3777,36083051702,Rensselaer County,1,3501,1434,0,75.0,2.14,1,1,1,1,1,1,10.9,67321.0,1,1,1,1,1,0,0,1,745.0,2378.0,745.0,149.0,617.0,149.0,2378.0,67.93,617.0,17.61,532.0,15.2,508.0,14.5,2313.0,66.08,13.0,0.37,10.0,0.29,0.0,0.0,2.0,0.06,40.0,1.13,30.0,0.85,106.0,7.39,183.0,12.79,745.0,21.27,149.0,4.25,150.0,4.28,245.0,7.0,727.0,20.77,3.0,0.09,3.0,0.09,0.0,0.0,0.0,0.0,11.0,0.32,5.0,0.15,46.0,3.19,55.0,3.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,978.0,853.0,623.0,3385.0,27.0,16.0,0.0,8.0,65.0,42.0,116.0,262.0,Large Population
3778,36083051800,Rensselaer County,0,5735,2131,0,0.0,0.0,0,0,0,0,0,0,2.6,96714.0,0,0,0,0,0,0,0,0,,,,,,,5735.0,100.0,715.0,12.47,1378.0,24.03,722.0,12.59,5586.0,97.4,27.0,0.47,26.0,0.45,0.0,0.0,28.0,0.49,68.0,1.19,58.0,1.01,65.0,3.05,37.0,1.74,5633.0,98.22,702.0,12.24,1353.0,23.59,714.0,12.46,5484.0,95.63,27.0,0.47,26.0,0.45,0.0,0.0,28.0,0.49,68.0,1.18,57.0,0.99,63.0,2.95,36.0,1.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,693.0,1378.0,722.0,5586.0,27.0,26.0,0.0,28.0,68.0,58.0,68.0,37.0,Large Population
3779,36083051901,Rensselaer County,0,3968,1518,0,0.0,0.0,0,0,0,0,0,0,8.5,92629.0,0,0,0,0,0,0,0,0,,,,,,,3460.0,87.19,681.0,17.17,780.0,19.65,451.0,11.36,3406.0,85.83,14.0,0.35,12.0,0.29,1.0,0.03,4.0,0.11,23.0,0.58,25.0,0.63,39.0,2.6,106.0,6.99,2722.0,68.59,550.0,13.85,620.0,15.62,321.0,8.09,2679.0,67.52,11.0,0.28,9.0,0.23,1.0,0.03,3.0,0.07,18.0,0.47,17.0,0.43,32.0,2.11,81.0,5.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,780.0,891.0,524.0,3897.0,20.0,15.0,1.0,11.0,24.0,36.0,46.0,128.0,Large Population
3780,36083051902,Rensselaer County,1,3711,1379,0,108.0,2.91,0,0,0,0,0,0,9.8,89167.0,1,1,1,1,1,0,0,0,2880.0,3701.0,2880.0,468.0,705.0,468.0,3701.0,99.73,705.0,18.99,778.0,20.98,639.0,17.23,3497.0,94.23,108.0,2.91,28.0,0.75,3.0,0.08,7.0,0.19,58.0,1.56,38.0,1.02,30.0,2.19,101.0,7.29,2880.0,77.6,468.0,12.61,617.0,16.62,473.0,12.74,2744.0,73.95,56.0,1.52,23.0,0.63,3.0,0.08,6.0,0.17,47.0,1.26,23.0,0.62,28.0,2.06,78.0,5.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,679.0,781.0,640.0,3506.0,109.0,28.0,3.0,7.0,58.0,39.0,28.0,96.0,Large Population
3781,36083052002,Rensselaer County,0,1680,641,0,8.0,0.48,0,0,0,0,0,0,5.3,98125.0,0,0,0,0,0,0,0,0,,,,,,,1680.0,100.0,282.0,16.76,380.0,22.62,239.0,14.23,1626.0,96.79,7.0,0.42,9.0,0.54,0.0,0.0,5.0,0.3,33.0,1.96,14.0,0.83,10.0,1.52,41.0,6.38,1680.0,100.0,282.0,16.76,380.0,22.62,239.0,14.23,1626.0,96.79,7.0,0.42,9.0,0.54,0.0,0.0,5.0,0.3,33.0,1.96,14.0,0.83,10.0,1.52,41.0,6.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287.0,380.0,239.0,1626.0,7.0,9.0,0.0,5.0,33.0,14.0,10.0,42.0,Medium Population
3782,36083052003,Rensselaer County,0,4256,1749,0,5.0,0.12,0,0,0,0,0,0,5.3,95357.0,0,0,0,0,0,0,0,0,,,,,,,3881.0,91.18,723.0,16.98,783.0,18.39,610.0,14.33,3682.0,86.51,80.0,1.89,55.0,1.3,0.0,0.0,11.0,0.26,52.0,1.23,58.0,1.36,64.0,3.65,24.0,1.4,2723.0,63.98,522.0,12.26,577.0,13.56,428.0,10.07,2616.0,61.45,28.0,0.66,30.0,0.71,0.0,0.0,8.0,0.19,41.0,0.96,40.0,0.94,40.0,2.27,17.0,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,805.0,855.0,661.0,4033.0,91.0,62.0,0.0,11.0,59.0,75.0,79.0,30.0,Large Population
3783,36083052004,Rensselaer County,1,6005,2602,0,13.0,0.22,0,0,0,0,0,0,3.8,111215.0,1,1,1,1,1,0,0,0,2799.0,4701.0,2799.0,230.0,414.0,230.0,4701.0,78.29,414.0,6.89,931.0,15.5,800.0,13.32,4472.0,74.47,68.0,1.14,66.0,1.09,1.0,0.02,8.0,0.13,87.0,1.45,85.0,1.42,66.0,2.54,58.0,2.23,2799.0,46.61,230.0,3.84,580.0,9.66,479.0,7.98,2716.0,45.23,19.0,0.31,13.0,0.21,0.0,0.0,4.0,0.07,48.0,0.8,59.0,0.97,24.0,0.92,33.0,1.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,659.0,1155.0,978.0,5630.0,116.0,123.0,2.0,8.0,126.0,109.0,116.0,81.0,Large Population
3784,36083052101,Rensselaer County,0,2130,830,0,0.0,0.0,0,0,0,0,0,0,12.0,81940.0,0,0,0,0,0,0,0,0,149.0,149.0,,39.0,39.0,,2130.0,100.0,477.0,22.4,470.0,22.07,247.0,11.6,2065.0,96.95,4.0,0.19,21.0,0.99,0.0,0.0,6.0,0.28,34.0,1.6,20.0,0.94,21.0,2.56,76.0,9.16,2130.0,100.0,477.0,22.4,470.0,22.07,247.0,11.6,2065.0,96.95,4.0,0.19,21.0,0.99,0.0,0.0,6.0,0.28,34.0,1.6,20.0,0.94,21.0,2.56,76.0,9.16,149.0,7.01,39.0,1.85,33.0,1.56,19.0,0.89,147.0,6.9,0.0,0.0,1.0,0.03,0.0,0.0,0.0,0.0,2.0,0.08,0.0,0.0,2.0,0.24,6.0,0.68,,,,,,,,,,,,,,,,,,,,,,,,,,,536.0,470.0,247.0,2065.0,4.0,21.0,0.0,6.0,34.0,20.0,25.0,90.0,Medium Population
3785,36083052102,Rensselaer County,0,1525,616,0,0.0,0.0,0,0,0,0,0,1,10.4,71250.0,0,0,0,0,0,0,0,0,38.0,38.0,,12.0,12.0,,1525.0,100.0,488.0,32.01,321.0,21.05,270.0,17.7,1484.0,97.31,5.0,0.33,7.0,0.46,0.0,0.0,1.0,0.07,28.0,1.84,23.0,1.51,44.0,7.14,75.0,12.16,1525.0,100.0,488.0,32.01,321.0,21.05,270.0,17.7,1484.0,97.31,5.0,0.33,7.0,0.46,0.0,0.0,1.0,0.07,28.0,1.84,23.0,1.51,44.0,7.14,75.0,12.16,38.0,2.48,12.0,0.8,9.0,0.56,5.0,0.35,38.0,2.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,1.0,0.19,2.0,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,461.0,321.0,270.0,1484.0,5.0,7.0,0.0,1.0,28.0,23.0,47.0,80.0,Medium Population
3786,36083052103,Rensselaer County,0,1880,789,0,0.0,0.0,1,1,0,0,0,1,11.2,58816.0,1,1,0,0,0,1,0,0,625.0,625.0,,266.0,266.0,,1880.0,100.0,671.0,35.7,415.0,22.07,338.0,17.98,1829.0,97.29,2.0,0.11,3.0,0.16,0.0,0.0,3.0,0.16,43.0,2.29,19.0,1.01,32.0,4.09,63.0,7.95,1880.0,100.0,671.0,35.7,415.0,22.07,338.0,17.98,1829.0,97.29,2.0,0.11,3.0,0.16,0.0,0.0,3.0,0.16,43.0,2.29,19.0,1.01,32.0,4.09,63.0,7.95,625.0,33.25,266.0,14.17,141.0,7.52,86.0,4.56,608.0,32.32,1.0,0.07,1.0,0.05,0.0,0.0,1.0,0.05,15.0,0.77,6.0,0.29,12.0,1.51,20.0,2.56,,,,,,,,,,,,,,,,,,,,,,,,,,,579.0,415.0,338.0,1829.0,2.0,3.0,0.0,3.0,43.0,19.0,29.0,55.0,Medium Population
3787,36083052201,Rensselaer County,0,4530,1681,0,8.0,0.18,0,0,0,0,0,0,5.0,107672.0,0,0,0,0,0,0,0,0,7.0,7.0,,0.0,0.0,,4530.0,100.0,364.0,8.03,1146.0,25.3,548.0,12.1,4428.0,97.75,15.0,0.33,20.0,0.44,0.0,0.0,5.0,0.11,62.0,1.37,50.0,1.1,58.0,3.46,42.0,2.5,4518.0,99.74,363.0,8.01,1142.0,25.21,547.0,12.08,4417.0,97.51,15.0,0.33,19.0,0.42,0.0,0.0,5.0,0.11,62.0,1.37,50.0,1.1,58.0,3.45,42.0,2.49,7.0,0.16,0.0,0.0,2.0,0.04,1.0,0.02,7.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,351.0,1146.0,548.0,4428.0,15.0,20.0,0.0,5.0,62.0,50.0,59.0,43.0,Large Population
3788,36083052203,Rensselaer County,0,6000,2364,0,0.0,0.0,0,0,0,0,0,0,2.7,100088.0,0,0,0,0,0,0,0,0,,,,,,,5366.0,89.43,532.0,8.87,1214.0,20.23,679.0,11.31,5228.0,87.13,20.0,0.33,32.0,0.53,1.0,0.01,8.0,0.13,78.0,1.3,88.0,1.47,72.0,3.04,65.0,2.74,4275.0,71.25,398.0,6.63,932.0,15.53,550.0,9.17,4178.0,69.64,16.0,0.27,21.0,0.35,0.0,0.0,7.0,0.12,52.0,0.86,59.0,0.98,72.0,3.04,52.0,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,618.0,1381.0,758.0,5844.0,22.0,35.0,1.0,10.0,88.0,101.0,69.0,70.0,Large Population
3789,36083052204,Rensselaer County,0,2530,989,0,8.0,0.32,0,0,0,0,0,0,7.7,111026.0,0,0,0,0,0,0,0,0,,,,,,,2395.0,94.68,484.0,19.11,558.0,22.07,261.0,10.33,2349.0,92.86,11.0,0.43,9.0,0.36,0.0,0.0,2.0,0.08,24.0,0.94,28.0,1.11,10.0,1.03,21.0,2.16,2156.0,85.23,435.0,17.21,502.0,19.83,222.0,8.77,2113.0,83.53,11.0,0.42,8.0,0.31,0.0,0.0,2.0,0.08,22.0,0.89,27.0,1.06,9.0,0.93,19.0,1.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,540.0,588.0,282.0,2483.0,11.0,10.0,0.0,2.0,24.0,28.0,11.0,23.0,Medium Population
3790,36083052301,Rensselaer County,1,3869,1525,0,7.0,0.18,0,0,0,0,0,0,2.4,93750.0,1,1,1,1,1,0,0,0,2147.0,3576.0,2147.0,220.0,427.0,220.0,3576.0,92.43,427.0,11.03,848.0,21.93,437.0,11.3,3313.0,85.64,114.0,2.94,81.0,2.08,0.0,0.0,4.0,0.1,64.0,1.66,91.0,2.36,88.0,5.75,55.0,3.6,2147.0,55.49,220.0,5.68,567.0,14.64,250.0,6.46,2003.0,51.77,65.0,1.68,35.0,0.91,0.0,0.0,3.0,0.07,41.0,1.07,44.0,1.13,46.0,2.99,31.0,2.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,504.0,904.0,494.0,3599.0,114.0,84.0,0.0,4.0,68.0,101.0,121.0,65.0,Large Population
3791,36083052303,Rensselaer County,1,1227,490,0,0.0,0.0,0,0,0,0,0,0,5.2,93214.0,1,1,1,1,1,0,0,0,1166.0,1227.0,1166.0,192.0,202.0,192.0,1227.0,100.0,202.0,16.46,277.0,22.58,160.0,13.04,1190.0,96.98,5.0,0.41,14.0,1.14,0.0,0.0,4.0,0.33,14.0,1.14,12.0,0.98,4.0,0.91,7.0,1.37,1166.0,95.03,192.0,15.64,262.0,21.36,153.0,12.5,1131.0,92.14,5.0,0.39,14.0,1.12,0.0,0.0,3.0,0.27,14.0,1.1,12.0,0.97,4.0,0.87,6.0,1.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.0,277.0,160.0,1190.0,5.0,14.0,0.0,4.0,14.0,12.0,4.0,6.0,Medium Population
3792,36083052304,Rensselaer County,1,6979,2837,0,360.0,5.16,0,0,0,0,0,0,2.0,100160.0,1,1,1,1,1,0,0,0,2787.0,5494.0,2787.0,257.0,636.0,257.0,5494.0,78.72,636.0,9.11,1105.0,15.83,1266.0,18.14,5314.0,76.15,58.0,0.84,49.0,0.71,2.0,0.03,10.0,0.15,60.0,0.85,62.0,0.9,56.0,1.99,148.0,5.2,2787.0,39.93,257.0,3.68,620.0,8.89,451.0,6.46,2683.0,38.45,23.0,0.33,38.0,0.55,0.0,0.0,2.0,0.03,40.0,0.57,40.0,0.57,15.0,0.53,76.0,2.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1032.0,1397.0,1552.0,6732.0,84.0,56.0,2.0,12.0,93.0,84.0,103.0,197.0,Large Population
3793,36083052402,Rensselaer County,0,2205,739,0,325.0,14.74,0,0,0,0,0,0,2.9,131250.0,0,0,0,0,0,0,0,0,,,,,,,2084.0,94.53,215.0,9.77,409.0,18.53,530.0,24.04,1998.0,90.63,22.0,1.02,48.0,2.18,0.0,0.0,2.0,0.09,13.0,0.61,35.0,1.6,12.0,1.56,24.0,3.23,1829.0,82.93,189.0,8.57,377.0,17.1,409.0,18.54,1752.0,79.45,19.0,0.87,44.0,1.99,0.0,0.0,2.0,0.08,12.0,0.54,32.0,1.47,10.0,1.37,21.0,2.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.0,417.0,612.0,2118.0,23.0,48.0,0.0,2.0,14.0,37.0,13.0,27.0,Medium Population
3794,36083052403,Rensselaer County,1,6927,3032,0,15.0,0.22,0,0,0,0,1,0,9.1,93438.0,1,1,1,1,1,0,0,1,2805.0,6290.0,2805.0,525.0,974.0,525.0,6290.0,90.8,974.0,14.06,1281.0,18.49,883.0,12.75,5709.0,82.41,238.0,3.44,167.0,2.42,0.0,0.0,12.0,0.18,163.0,2.36,151.0,2.19,152.0,5.0,38.0,1.26,2805.0,40.49,525.0,7.58,587.0,8.47,374.0,5.41,2581.0,37.26,88.0,1.28,71.0,1.02,0.0,0.0,4.0,0.06,60.0,0.87,61.0,0.88,90.0,2.96,17.0,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1063.0,1389.0,980.0,6252.0,275.0,200.0,0.0,15.0,185.0,172.0,169.0,43.0,Large Population
3795,36083052404,Rensselaer County,1,7341,2931,0,13.0,0.18,0,0,0,0,0,0,1.5,114081.0,1,1,1,1,1,0,0,0,4027.0,6373.0,4027.0,351.0,552.0,351.0,6373.0,86.81,552.0,7.52,1495.0,20.37,702.0,9.56,5770.0,78.61,205.0,2.79,248.0,3.37,0.0,0.0,6.0,0.08,144.0,1.96,160.0,2.18,98.0,3.33,120.0,4.1,4027.0,54.86,351.0,4.79,991.0,13.5,376.0,5.12,3613.0,49.21,147.0,2.0,170.0,2.32,0.0,0.0,4.0,0.06,94.0,1.28,111.0,1.51,59.0,2.0,76.0,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,628.0,1693.0,833.0,6673.0,217.0,275.0,1.0,8.0,167.0,182.0,129.0,141.0,Large Population
3796,36083052501,Rensselaer County,1,6290,2448,0,49.0,0.78,0,0,0,0,0,0,3.3,93720.0,1,1,1,1,1,0,0,0,6290.0,6290.0,6290.0,538.0,538.0,538.0,6290.0,100.0,538.0,8.56,1462.0,23.24,943.0,14.99,6068.0,96.47,46.0,0.73,39.0,0.62,0.0,0.0,5.0,0.08,132.0,2.1,126.0,2.0,31.0,1.26,146.0,5.95,6290.0,100.0,538.0,8.56,1462.0,23.24,943.0,14.99,6068.0,96.47,46.0,0.73,39.0,0.62,0.0,0.0,5.0,0.08,132.0,2.1,126.0,2.0,31.0,1.26,146.0,5.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,565.0,1462.0,943.0,6068.0,46.0,39.0,0.0,5.0,132.0,126.0,35.0,142.0,Large Population
3797,36083052502,Rensselaer County,0,4967,2022,0,0.0,0.0,0,0,0,0,0,0,4.3,107386.0,0,0,0,0,0,0,0,0,,,,,,,4967.0,100.0,440.0,8.86,1074.0,21.62,695.0,13.99,4803.0,96.7,45.0,0.91,43.0,0.87,1.0,0.02,11.0,0.22,64.0,1.29,113.0,2.28,40.0,1.96,72.0,3.54,4967.0,100.0,440.0,8.86,1074.0,21.62,695.0,13.99,4803.0,96.7,45.0,0.91,43.0,0.87,1.0,0.02,11.0,0.22,64.0,1.29,113.0,2.28,40.0,1.96,72.0,3.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,468.0,1074.0,695.0,4803.0,45.0,43.0,1.0,11.0,64.0,113.0,45.0,74.0,Large Population
