,Tract,County,Urban,Total_Population,Housing_Units,High_Share_Group,Total_Group_Quarters,Percent_Group_Quarters,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,LILATracts_Vehicle,HUNVFlag,Low_Income_Flag,Total_Poverty_Rate,MedianFamilyIncome,LA1and10,LAhalfand10,LA1and20,LATracts_half,LATracts1,LATracts10,LATracts20,LATractsVehicle_20,LAPOP1_10,LAPOP05_10,LAPOP1_20,LALOWI1_10,LALOWI05_10,LALOWI1_20,lapophalf,lapophalfshare,lalowihalf,lalowihalfshare,lakidshalf,lakidshalfshare,laseniorshalf,laseniorshalfshare,lawhitehalf,lawhitehalfshare,lablackhalf,lablackhalfshare,laasianhalf,laasianhalfshare,lanhopihalf,lanhopihalfshare,laaianhalf,laaianhalfshare,laomultirhalf,laomultirhalfshare,lahisphalf,lahisphalfshare,lahunvhalf,lahunvhalfshare,lasnaphalf,lasnaphalfshare,lapop1,lapop1share,lalowi1,lalowi1share,lakids1,lakids1share,laseniors1,laseniors1share,lawhite1,lawhite1share,lablack1,lablack1share,laasian1,laasian1share,lanhopi1,lanhopi1share,laaian1,laaian1share,laomultir1,laomultir1share,lahisp1,lahisp1share,lahunv1,lahunv1share,lasnap1,lasnap1share,lapop10,lapop10share,lalowi10,lalowi10share,lakids10,lakids10share,laseniors10,laseniors10share,lawhite10,lawhite10share,lablack10,lablack10share,laasian10,laasian10share,lanhopi10,lanhopi10share,laaian10,laaian10share,laomultir10,laomultir10share,lahisp10,lahisp10share,lahunv10,lahunv10share,lasnap10,lasnap10share,lapop20,lapop20share,lalowi20,lalowi20share,lakids20,lakids20share,laseniors20,laseniors20share,lawhite20,lawhite20share,lablack20,lablack20share,laasian20,laasian20share,lanhopi20,lanhopi20share,laaian20,laaian20share,laomultir20,laomultir20share,lahisp20,lahisp20share,lahunv20,lahunv20share,lasnap20,lasnap20share,Total_Low_Income,Total_Kids,Total_Seniors,Total_White,Total_Black,Total_Asian,Total_NHOPI,Total_AIAN,Total_OMulti,Total_Hispanic,Total_No_Vehicle,Total_SNAP,Population_Size
4406,36103158712,Suffolk,1,7820,2222,0,384,4.91,0,0,0,0,0,0,16.9,107207,1,1,1,1,1,0,0,0,812,5489,812,366,1467,366,5489,70.19,1467,18.76,1454,18.6,439,5.61,4284,54.79,424,5.43,148,1.89,2,0.02,38,0.49,593,7.58,1282,16.39,73,3.3,144,6.48,812,10.38,366,4.67,208,2.66,47,0.61,625,7.99,66,0.84,33,0.42,0,0,7,0.09,81,1.04,180,2.31,19,0.85,21,0.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1981,1998,920,6200,546,209,4,54,807,1757,113,199,Large Population
4407,36103158802,Suffolk,1,4773,1680,0,44,0.92,0,0,0,0,0,0,2.9,125469,0,1,0,1,0,0,0,0,300,3368,300,58,294,58,3368,70.56,294,6.16,806,16.88,462,9.67,3219,67.45,29,0.61,53,1.1,1,0.02,7,0.14,60,1.25,142,2.97,38,2.28,25,1.51,300,6.29,58,1.22,55,1.14,61,1.28,297,6.22,0,0,3,0.07,0,0,0,0,0,0,14,0.28,10,0.59,3,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371,1165,635,4551,36,79,1,9,97,200,38,34,Large Population
4408,36103158803,Suffolk,1,6381,2183,0,18,0.28,0,0,0,0,1,0,3.2,132946,1,1,1,1,1,0,0,1,2257,5643,2257,98,323,98,5643,88.44,323,5.06,1459,22.86,648,10.15,5068,79.43,95,1.5,302,4.74,0,0,11,0.17,166,2.6,565,8.85,179,8.2,112,5.11,2257,35.38,98,1.54,687,10.77,200,3.14,1897,29.72,51,0.8,229,3.59,0,0,4,0.06,77,1.21,236,3.7,61,2.77,39,1.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,442,1640,753,5715,119,309,0,11,227,703,292,127,Large Population
4409,36103158804,Suffolk,1,7246,2300,0,116,1.6,0,0,0,0,0,0,7.4,120492,0,1,0,1,0,0,0,0,4,3349,4,1,971,1,3349,46.21,971,13.4,819,11.3,295,4.07,2962,40.87,67,0.93,61,0.84,0,0,3,0.04,256,3.53,616,8.5,26,1.14,51,2.22,4,0.05,1,0.02,1,0.01,0,0.01,4,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1651,1767,700,6300,164,129,0,11,642,1491,107,114,Large Population
4410,36103158900,Suffolk,1,7119,2810,0,27,0.38,0,0,0,0,1,0,6.8,94250,0,1,0,1,0,0,0,1,,2696,,,731,,2696,37.87,731,10.27,534,7.51,369,5.19,2113,29.68,176,2.47,55,0.77,0,0,4,0.05,349,4.9,609,8.56,172,6.14,65,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1993,1484,754,5247,436,128,0,34,1274,2268,523,189,Large Population
4411,36103159000,Suffolk,1,4679,1884,0,38,0.81,0,0,0,0,1,0,16.1,84650,0,1,0,1,0,0,0,1,10,2171,10,2,551,2,2171,46.39,551,11.77,390,8.34,212,4.54,1853,39.61,103,2.2,28,0.61,0,0,10,0.21,176,3.77,339,7.25,128,6.81,139,7.36,10,0.21,2,0.05,3,0.06,0,0,9,0.19,1,0.03,0,0,0,0,0,0,0,0,0,0,1,0.04,1,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1180,969,391,3747,246,57,0,24,605,1220,269,273,Large Population
4412,36103159102,Suffolk,1,6803,2702,0,334,4.91,0,0,0,0,1,0,9.5,89901,1,1,1,1,1,0,0,1,1404,3348,1404,331,792,331,3348,49.21,792,11.63,617,9.06,719,10.57,2510,36.89,285,4.19,141,2.08,3,0.04,14,0.21,395,5.81,703,10.34,228,8.43,233,8.63,1404,20.64,331,4.86,218,3.21,459,6.74,994,14.62,167,2.45,59,0.87,1,0.01,7,0.1,176,2.59,251,3.69,115,4.26,102,3.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1537,1305,1456,5339,415,186,3,40,820,1505,452,459,Large Population
4413,36103159103,Suffolk,1,6037,1520,0,266,4.41,1,1,1,1,1,1,30.4,52778,1,1,1,1,1,0,0,1,1343,4638,1343,310,1772,310,4638,76.82,1772,29.35,1654,27.39,298,4.94,1995,33.05,1625,26.93,67,1.11,5,0.08,69,1.14,876,14.51,1595,26.42,131,8.61,334,21.95,1343,22.25,310,5.13,365,6.05,123,2.04,887,14.7,190,3.15,11,0.19,2,0.03,1,0.01,252,4.18,419,6.94,15,0.97,111,7.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2562,2167,389,2323,2292,72,7,115,1228,2121,230,464,Large Population
4414,36103159105,Suffolk,1,7174,2530,0,13,0.18,0,0,0,0,1,0,12.3,96032,1,1,1,1,1,0,0,1,4073,6453,4073,971,1285,971,6453,89.95,1285,17.92,1346,18.76,834,11.63,5323,74.2,388,5.4,217,3.02,2,0.03,27,0.37,497,6.93,1203,16.77,118,4.68,116,4.58,4073,56.77,971,13.54,812,11.32,577,8.05,3227,44.99,314,4.38,139,1.94,2,0.03,23,0.32,367,5.12,840,11.71,75,2.95,78,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1428,1525,913,5938,407,237,2,27,563,1356,126,125,Large Population
4415,36103159106,Suffolk,1,6887,1944,0,875,12.71,0,0,0,0,0,0,8.8,101417,1,1,1,1,1,0,0,0,3719,6730,3719,689,1369,689,6730,97.71,1369,19.88,1496,21.73,416,6.04,5091,73.92,895,13,248,3.6,2,0.03,17,0.25,477,6.92,1382,20.07,79,4.04,128,6.58,3719,54,689,10.01,844,12.26,248,3.6,2818,40.92,505,7.33,146,2.12,0,0,12,0.17,238,3.46,736,10.69,52,2.69,62,3.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1362,1532,429,5226,899,253,2,17,490,1432,68,133,Large Population
4416,36103159107,Suffolk,1,3691,1173,0,0,0,0,0,0,0,0,0,2.4,107656,1,1,1,1,1,0,0,0,923,2772,923,151,415,151,2772,75.11,415,11.26,626,16.97,273,7.39,2535,68.68,57,1.55,37,1.02,0,0,1,0.04,141,3.82,364,9.86,28,2.4,10,0.84,923,25,151,4.1,202,5.48,94,2.54,822,22.26,22,0.61,23,0.62,0,0,0,0,56,1.52,136,3.69,3,0.29,3,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,592,876,363,3391,71,57,0,2,170,483,48,13,Large Population
4417,36103159108,Suffolk,1,7354,2302,0,0,0,0,0,0,0,1,0,6.1,132469,1,1,1,1,1,0,0,1,2281,7129,2281,133,763,133,7129,96.94,763,10.38,1756,23.88,674,9.16,6210,84.44,298,4.05,149,2.02,0,0,5,0.06,468,6.36,1169,15.9,110,4.77,109,4.75,2281,31.01,133,1.81,571,7.77,170,2.32,2031,27.62,97,1.31,52,0.71,0,0,2,0.03,98,1.34,259,3.52,11,0.46,34,1.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,769,1795,742,6408,302,156,0,5,483,1215,109,113,Large Population
4418,36103159201,Suffolk,1,3074,1020,0,26,0.85,0,0,0,0,0,0,12.2,121306,0,1,0,1,0,0,0,0,193,2168,193,38,433,38,2168,70.51,433,14.07,485,15.79,233,7.57,1828,59.48,36,1.17,24,0.79,0,0,2,0.05,277,9.03,590,19.2,19,1.84,60,5.89,193,6.27,38,1.24,38,1.23,21,0.67,172,5.59,3,0.11,1,0.02,0,0,0,0,17,0.55,36,1.17,1,0.13,6,0.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,599,687,337,2634,50,45,0,2,343,715,46,81,Large Population
4419,36103159203,Suffolk,1,5418,2042,0,6,0.11,0,0,0,0,1,0,2.8,128050,1,1,1,1,1,0,0,1,2681,5191,2681,491,796,491,5191,95.82,796,14.7,1128,20.83,725,13.38,4812,88.82,118,2.18,45,0.83,0,0,7,0.13,209,3.86,365,6.74,118,5.75,66,3.25,2681,49.49,491,9.06,601,11.09,316,5.82,2479,45.76,79,1.46,13,0.24,0,0,2,0.04,108,2,216,3.99,81,3.96,34,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,887,1175,769,5022,119,56,0,7,214,375,128,71,Large Population
4420,36103159204,Suffolk,1,4226,1468,0,250,5.92,0,0,0,0,1,0,12.7,89405,1,1,1,1,1,0,0,1,1503,3411,1503,276,650,276,3411,80.72,650,15.37,672,15.9,638,15.1,3054,72.26,186,4.4,28,0.66,1,0.02,17,0.41,125,2.95,215,5.08,113,7.68,133,9.09,1503,35.57,276,6.54,287,6.8,251,5.94,1427,33.78,32,0.76,11,0.26,1,0.02,1,0.02,31,0.72,48,1.14,72,4.88,66,4.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,762,837,726,3558,377,35,1,31,224,376,142,163,Large Population
4421,36103159300,Suffolk,1,2084,921,0,1,0.05,0,0,0,0,0,0,4.9,118250,0,0,0,0,0,0,0,0,18,434,18,3,68,3,434,20.84,68,3.28,60,2.86,110,5.26,395,18.97,15,0.71,8,0.39,0,0,4,0.19,12,0.58,18,0.86,4,0.46,8,0.9,18,0.86,3,0.14,1,0.07,7,0.34,16,0.75,0,0.02,1,0.07,0,0,0,0,0,0.01,0,0.02,0,0.02,0,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310,359,466,1963,35,27,0,8,51,87,18,34,Medium Population
4422,36103159404,Suffolk,1,7313,2414,0,27,0.37,1,1,1,1,1,1,6.9,67552,1,1,1,1,1,0,0,1,3111,5722,3111,766,1466,766,5722,78.24,1466,20.05,1506,20.6,373,5.1,4189,57.28,558,7.63,173,2.36,13,0.18,61,0.84,727,9.94,1274,17.42,115,4.75,243,10.05,3111,42.54,766,10.48,740,10.12,242,3.31,2442,33.39,226,3.09,89,1.22,6,0.08,36,0.49,312,4.27,602,8.23,65,2.7,149,6.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1552,1975,475,5351,699,213,17,68,965,1734,150,291,Large Population
4423,36103159406,Suffolk,1,4279,1454,0,193,4.51,0,0,0,0,0,0,5.6,95982,1,1,1,1,1,0,0,0,1855,3476,1855,277,534,277,3476,81.24,534,12.48,811,18.96,584,13.65,2983,69.71,185,4.32,42,0.98,1,0.02,17,0.41,248,5.79,513,11.98,25,1.71,52,3.56,1855,43.35,277,6.48,409,9.57,325,7.61,1610,37.63,90,2.1,19,0.45,1,0.01,11,0.25,124,2.91,235,5.5,17,1.18,29,1.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,750,1006,651,3626,226,51,1,18,357,719,26,65,Large Population
4424,36103159407,Suffolk,1,6562,1984,0,15,0.23,0,0,0,0,0,0,4.9,112806,1,1,1,1,1,0,0,0,6562,6562,6562,825,825,825,6562,100,825,12.57,1713,26.1,481,7.33,5623,85.69,333,5.07,135,2.06,1,0.02,11,0.17,459,6.99,1063,16.2,53,2.65,141,7.13,6562,100,825,12.57,1713,26.1,481,7.33,5623,85.69,333,5.07,135,2.06,1,0.02,11,0.17,459,6.99,1063,16.2,53,2.65,141,7.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,841,1713,481,5623,333,135,1,11,459,1063,49,139,Large Population
4425,36103159408,Suffolk,1,4501,1256,0,266,5.91,0,0,0,0,0,0,13.8,109063,1,1,1,1,1,0,0,0,1235,3261,1235,164,857,164,3261,72.45,857,19.05,778,17.3,213,4.72,2716,60.35,220,4.89,78,1.73,4,0.09,3,0.07,240,5.33,535,11.88,76,6.06,56,4.47,1235,27.44,164,3.65,269,5.97,55,1.23,987,21.94,126,2.8,21,0.47,4,0.09,0,0,96,2.14,210,4.67,49,3.86,19,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1440,1084,313,3693,298,127,4,10,369,815,84,81,Large Population
4426,36103159410,Suffolk,1,7819,2452,0,59,0.75,0,0,0,0,0,0,11.7,118011,1,1,1,1,1,0,0,0,6556,7621,6556,1259,1529,1259,7621,97.47,1529,19.56,2408,30.8,681,8.71,6776,86.66,459,5.87,122,1.57,2,0.03,26,0.34,235,3.01,557,7.12,14,0.57,137,5.6,6556,83.84,1259,16.11,2205,28.2,468,5.99,5780,73.93,427,5.46,109,1.4,2,0.03,21,0.27,217,2.77,502,6.42,9,0.37,114,4.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1659,2456,696,6955,472,126,2,27,237,569,17,143,Large Population
4427,36103159411,Suffolk,1,3382,985,0,13,0.38,0,0,0,0,0,0,10.4,109375,1,1,1,1,1,0,0,0,2895,3382,2895,523,596,523,3382,100,596,17.63,938,27.74,205,6.06,3077,90.98,115,3.4,47,1.39,0,0,5,0.15,138,4.08,401,11.86,30,3.09,52,5.33,2895,85.6,523,15.45,817,24.15,176,5.2,2667,78.86,82,2.43,30,0.9,0,0,5,0.15,110,3.25,347,10.26,26,2.61,45,4.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,612,938,205,3077,115,47,0,5,138,401,29,51,Large Population
4428,36103159412,Suffolk,1,7928,3111,0,45,0.57,0,0,0,0,1,0,4.7,127639,1,1,1,1,1,0,0,1,6442,7509,6442,1041,1238,1041,7509,94.72,1238,15.61,1738,21.92,1230,15.52,7068,89.15,97,1.22,134,1.69,4,0.05,4,0.05,203,2.56,483,6.1,217,6.97,164,5.27,6442,81.26,1041,13.14,1536,19.37,974,12.29,6034,76.11,92,1.16,117,1.47,4,0.05,4,0.05,192,2.42,447,5.63,217,6.97,139,4.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1359,1830,1289,7472,102,139,4,4,207,500,221,174,Large Population
4429,36103159505,Suffolk,1,7998,2484,0,0,0,0,0,0,0,1,0,19.5,87830,1,1,1,1,1,0,0,1,2261,4435,2261,1027,1508,1027,4435,55.45,1508,18.86,1161,14.52,345,4.32,3742,46.78,229,2.87,119,1.49,0,0,25,0.31,320,4,613,7.66,130,5.25,105,4.24,2261,28.27,1027,12.84,620,7.75,155,1.94,1863,23.29,139,1.74,52,0.65,0,0,15,0.19,192,2.4,340,4.25,104,4.21,56,2.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2050,2096,605,6757,366,215,3,39,618,1198,112,179,Large Population
4430,36103159506,Suffolk,1,8793,2629,0,0,0,0,0,0,0,0,0,13.1,79823,1,1,1,1,1,0,0,0,963,5453,963,326,1524,326,5453,62.02,1524,17.34,1554,17.67,369,4.2,3997,45.45,684,7.78,146,1.66,0,0,26,0.29,601,6.84,1058,12.03,70,2.66,226,8.58,963,10.95,326,3.71,250,2.84,106,1.2,737,8.38,98,1.12,39,0.44,0,0,4,0.05,85,0.96,137,1.56,31,1.19,45,1.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2386,2468,605,6625,1000,243,0,40,885,1705,82,378,Large Population
4431,36103159508,Suffolk,1,7464,2447,0,3,0.04,0,0,0,0,0,0,9.5,77063,1,1,1,1,1,0,0,0,2365,6277,2365,486,1576,486,6277,84.1,1576,21.11,1753,23.48,463,6.2,5193,69.57,588,7.88,53,0.72,4,0.05,24,0.32,415,5.56,921,12.33,67,2.75,287,11.74,2365,31.69,486,6.51,660,8.84,179,2.4,1998,26.76,187,2.51,12,0.16,2,0.03,7,0.1,160,2.14,317,4.25,7,0.27,108,4.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1822,2085,567,6114,729,79,5,32,505,1093,115,331,Large Population
4432,36103159509,Suffolk,1,3150,1090,0,0,0,0,1,0,0,0,1,28.7,64575,0,1,0,1,0,0,0,0,139,2108,139,45,842,45,2108,66.91,842,26.72,579,18.39,179,5.68,1593,50.57,251,7.96,34,1.07,0,0,6,0.18,224,7.12,358,11.37,48,4.38,201,18.42,139,4.42,45,1.43,30,0.95,11,0.35,115,3.64,7,0.21,0,0,0,0,1,0.03,17,0.55,23,0.72,3,0.29,15,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1227,884,254,2408,355,55,2,14,316,555,74,300,Large Population
4433,36103159510,Suffolk,0,82,45,0,3,3.66,0,0,0,0,0,0,17.3,118750,0,0,0,0,0,0,0,0,,,,,,,82,100,27,32.43,6,7.32,10,12.2,70,85.37,8,9.76,0,0,0,0,0,0,4,4.88,3,3.66,8,18.64,3,5.88,82,100,27,32.43,6,7.32,10,12.2,70,85.37,8,9.76,0,0,0,0,0,0,4,4.88,3,3.66,8,18.64,3,5.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,6,10,70,8,0,0,0,4,3,8,3,Small Population
4434,36103159511,Suffolk,1,6734,2005,0,0,0,0,0,0,0,1,0,14.2,79288,1,1,1,1,1,0,0,1,2913,6070,2913,983,1626,983,6070,90.14,1626,24.15,1652,24.53,419,6.22,4411,65.5,637,9.46,95,1.41,0,0,167,2.48,761,11.3,1290,19.16,130,6.48,335,16.69,2913,43.26,983,14.6,770,11.43,225,3.34,2006,29.79,369,5.47,32,0.47,0,0,152,2.26,355,5.27,528,7.85,94,4.7,167,8.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1975,1835,454,4834,714,139,0,179,868,1463,125,371,Large Population
4435,36103159512,Suffolk,1,2316,694,0,25,1.08,0,0,0,0,0,0,4.5,80703,1,1,1,1,1,0,0,0,2179,2316,2179,450,478,450,2316,100,478,20.66,621,26.81,175,7.56,1892,81.69,150,6.48,57,2.46,8,0.35,4,0.17,205,8.85,371,16.02,9,1.27,109,15.71,2179,94.1,450,19.44,579,25,171,7.36,1806,77.97,135,5.81,46,2,8,0.35,4,0.17,180,7.79,344,14.86,8,1.2,103,14.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479,621,175,1892,150,57,8,4,205,371,8,99,Medium Population
4436,36103159601,Suffolk,1,6212,2350,0,65,1.05,0,0,0,0,0,0,2.7,92463,1,1,1,1,1,0,0,0,1707,4191,1707,123,362,123,4191,67.47,362,5.83,867,13.96,871,14.02,4010,64.55,33,0.53,68,1.09,0,0,1,0.02,80,1.28,176,2.83,14,0.6,23,0.98,1707,27.49,123,1.98,266,4.28,552,8.89,1632,26.27,21,0.34,25,0.4,0,0,0,0,30,0.48,62,0.99,5,0.21,10,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,576,1333,1124,5900,69,94,0,5,144,308,15,33,Large Population
4437,36103159602,Suffolk,1,4249,1484,0,4,0.09,0,0,0,0,0,0,4.3,113371,1,1,1,1,1,0,0,0,2691,4063,2691,404,609,404,4063,95.63,609,14.32,1064,25.04,516,12.13,3846,90.52,60,1.41,31,0.73,1,0.02,6,0.14,119,2.8,207,4.88,5,0.36,8,0.53,2691,63.32,404,9.5,680,15.99,374,8.8,2547,59.95,35,0.83,22,0.53,1,0.02,0,0,85,2,139,3.26,4,0.25,5,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,620,1107,541,4024,60,32,1,6,126,223,6,8,Large Population
4438,36103169701,Suffolk,1,7719,2716,0,136,1.76,0,0,0,0,0,0,5.2,134566,1,1,1,1,1,0,0,0,5016,6870,5016,660,811,660,6870,89,811,10.51,1827,23.66,806,10.45,6462,83.72,147,1.91,73,0.95,2,0.03,5,0.06,180,2.33,321,4.16,91,3.36,88,3.24,5016,64.98,660,8.54,1346,17.44,522,6.76,4708,60.99,130,1.68,51,0.66,1,0.02,4,0.05,122,1.58,253,3.28,71,2.62,64,2.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,852,2036,921,7292,157,80,2,5,183,349,99,96,Large Population
4439,36103169703,Suffolk,0,1642,719,0,15,0.91,0,0,0,0,0,0,3.3,122167,0,0,0,0,0,0,0,0,,,,,,,1642,100,178,10.82,255,15.53,323,19.67,1590,96.83,15,0.91,12,0.73,1,0.06,2,0.12,22,1.34,98,5.97,25,3.5,51,7.15,1642,100,178,10.82,255,15.53,323,19.67,1590,96.83,15,0.91,12,0.73,1,0.06,2,0.12,22,1.34,98,5.97,25,3.5,51,7.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179,255,323,1590,15,12,1,2,22,98,23,47,Medium Population
4440,36103169704,Suffolk,1,7058,3189,0,173,2.45,1,1,1,1,1,1,11.8,72500,1,1,1,1,1,0,0,1,3604,4638,3604,732,1147,732,4638,65.71,1147,16.25,910,12.9,1032,14.62,4068,57.63,230,3.25,46,0.65,0,0,6,0.08,289,4.1,438,6.2,241,7.55,178,5.59,3604,51.06,732,10.37,761,10.78,727,10.31,3240,45.91,146,2.06,33,0.47,0,0,3,0.04,182,2.58,298,4.22,168,5.27,135,4.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1716,1113,2136,6018,450,121,0,15,454,729,448,340,Large Population
4441,36103169800,Suffolk,1,6156,1888,0,294,4.78,0,1,0,0,0,1,23,67167,0,1,0,1,0,0,0,0,,1365,,,531,,1365,22.18,531,8.62,298,4.84,154,2.49,927,15.06,118,1.91,27,0.44,1,0.02,10,0.16,283,4.59,392,6.37,15,0.8,66,3.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2417,1383,564,3823,881,112,13,53,1274,2198,80,275,Large Population
4442,36103169901,Suffolk,1,5443,2300,0,117,2.15,0,0,0,0,1,0,8.9,76679,1,1,1,1,1,0,0,1,1943,4155,1943,462,996,462,4155,76.33,996,18.29,793,14.58,1161,21.33,3014,55.38,740,13.6,22,0.41,2,0.03,10,0.18,367,6.74,567,10.42,218,9.47,190,8.27,1943,35.69,462,8.49,298,5.48,641,11.77,1626,29.87,178,3.27,9,0.17,1,0.02,4,0.07,125,2.3,189,3.47,100,4.36,96,4.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1464,1065,1477,3914,940,35,2,13,539,765,313,270,Large Population
4443,36103169902,Suffolk,1,5488,2178,0,57,1.04,0,0,0,0,0,0,4.3,99046,1,1,1,1,1,0,0,0,4677,5386,4677,544,588,544,5386,98.13,588,10.71,962,17.54,1062,19.36,4996,91.04,130,2.37,22,0.39,13,0.24,5,0.09,219,4,496,9.05,54,2.5,49,2.27,4677,85.23,544,9.92,823,15,974,17.75,4390,80,85,1.55,20,0.36,1,0.02,5,0.09,176,3.2,391,7.13,54,2.49,44,2.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375,986,1077,5089,136,22,13,5,223,510,41,42,Large Population
4444,36103170001,Suffolk,1,5613,2217,0,19,0.34,0,0,0,0,0,0,4.1,105556,1,1,1,1,1,0,0,0,3173,4757,3173,275,406,275,4757,84.74,406,7.23,1031,18.36,943,16.8,4464,79.53,57,1.01,30,0.53,0,0,1,0.02,205,3.65,294,5.23,26,1.17,18,0.79,3173,56.53,275,4.9,718,12.79,617,10.99,2992,53.31,27,0.47,23,0.41,0,0,1,0.02,130,2.31,196,3.49,16,0.71,11,0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480,1190,1084,5230,90,43,0,2,248,412,16,22,Large Population
4445,36103170002,Suffolk,1,4381,1797,0,35,0.8,0,0,0,0,1,0,2.7,98224,1,1,1,1,1,0,0,1,2770,3966,2770,364,508,364,3966,90.54,508,11.6,728,16.61,968,22.09,3743,85.44,81,1.85,23,0.52,0,0,1,0.02,118,2.7,303,6.93,104,5.81,50,2.77,2770,63.23,364,8.31,511,11.66,687,15.68,2624,59.9,56,1.28,9,0.2,0,0,1,0.02,80,1.82,201,4.6,86,4.79,35,1.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,494,815,1039,4129,90,29,0,2,131,334,100,53,Large Population
